name,event,channel,start time,end time,1,2,3,4,5,6,7,8,9,10,11,12,13
003-SART-August2017-CZ,target correct,A-DC2,1897944,1899464,2807.6001,2795.2,2789.2,2790.3999,2789.2,2803.3999,2797.3999,2797.3999,2788.8999,2784.5,2785.6001,2789.1001,2789.1001
003-SART-August2017-CZ,target correct,A-DC2,1922485,1923991,2826.3999,2822.3,2820.8,2820.3999,2821.2,2834.3999,2820.3999,2820.3999,2815.7,2814,2812.6001,2824.7,2824.7
003-SART-August2017-CZ,target correct,A-DC2,1956821,1958340,2771.8,2782.8999,2794,2772.6001,2772.3,2771.1001,2771.1001,2773.2,2779.6001,2790.3,2778.5,2769.2,2769.2
003-SART-August2017-CZ,target correct,A-DC2,1971617,1973137,2711.2,2711.7,2713.8999,2714.6001,2724.5,2701.8999,2701.8999,2696.8999,2690.6001,2701.2,2702.8,2714.8,2714.8
003-SART-August2017-CZ,target correct,A-DC2,1993006,1994526,2762.3,2761.2,2754.1001,2760.3,2753.6001,2736.6001,2735.8999,2735.8999,2734.3999,2733.8,2740.3999,2724.8,2714.8
003-SART-August2017-CZ,target correct,A-DC2,2024104,2025605,2669.8,2668.8999,2687.3,2678.6001,2664.3999,2673.3999,2677.8,2677.8,2683.8,2694.6001,2695.3999,2678.3,2678.3
003-SART-August2017-CZ,target incorrect,A-DC2,335566,337086,2974.3999,2958,2955.8,2959.2,2965,2970.7,2970.7,2982.3,3458,3182.3,3019,2985.2,2985.2
003-SART-August2017-CZ,target incorrect,A-DC2,546044,547545,2990.3,2986.3,2994.5,3000.8,2999.5,2993.5,2988.2,2988.2,2988.3999,3429.3999,3070.1001,2982.1001,2982.1001
003-SART-August2017-CZ,target incorrect,A-DC2,572573,574105,2871.5,2869,2865.8,2844,2811.6001,2808.5,2808.5,2884.1001,2822.3999,2805.3999,2766.8999,2752.8,2752.8
003-SART-August2017-CZ,target incorrect,A-DC2,1374271,1375773,2849,2858.3999,2852.8999,2844.6001,2846.3999,2854.8,2854.8,2853.7,3466.5,2902.2,2903.8,2839.3,2839.3
003-SART-August2017-CZ,target incorrect,A-DC2,1644558,1646076,2776.1001,2772.7,2769.1001,2771.3999,2775.8999,2776.5,2788,2788,3258.5,2909.6001,2794.8,2780.3999,2780.3999
003-SART-August2017-CZ,target correct,A-DC3,62043,63562,1764.7,1755,1753.8,1761.3,1765.3,1773.9,1761.8,1761.8,1758,1755.7,1760.4,1764.2,1764.2
003-SART-August2017-CZ,target correct,A-DC3,83350,84882,1765.4,1767.9,1776.7,1762,1755.3,1755,1755,1765.5,1768.9,1773.9,1761.4,1754.5,1754.5
003-SART-August2017-CZ,target correct,A-DC3,96731,98247,1784,1780.2,1785.1,1786.5,1788.3,1775,1775,1774,1777.1,1781.3,1783.2,1765.4,1765.4
003-SART-August2017-CZ,target correct,A-DC3,100214,101733,1748.6,1754.6,1756.6,1762.7,1744.6,1740.4,1740.4,1744.6,1751.8,1754,1762.8,1740.6,1740.6
003-SART-August2017-CZ,target correct,A-DC3,108473,110007,1752.1,1754.3,1761.6,1748.5,1738,1743.2,1746.1,1746.1,1754.6,1756.5,1745.1,1742.4,1742.4
003-SART-August2017-CZ,target correct,A-DC3,167164,168683,1747.4,1747.4,1751.1,1751.9,1759.9,1750.3,1744.5,1744.5,1740.7,1751.8,1756.8,1760.4,1760.4
003-SART-August2017-CZ,target correct,A-DC3,209824,211342,1779,1788.4,1773.4,1756.8,1763.2,1767.1,1767.1,1776.7,1779.2,1762.2,1757.5,1762.4,1762.4
003-SART-August2017-CZ,target correct,A-DC3,240989,242508,1775.3,1780,1782.9,1788.2,1791.2,1767.3,1767.3,1766.3,1765.9,1766.3,1773.4,1781.6,1781.6
003-SART-August2017-CZ,target correct,A-DC3,249198,250699,1751,1760.3,1759.6,1737.5,1741.5,1744.7,1744.7,1758,1755.8,1759.6,1743.2,1727.9,1727.9
003-SART-August2017-CZ,target correct,A-DC3,409275,410795,1746.2,1748.3,1753.2,1760,1743.3,1734.3,1740.9,1740.9,1747,1752.9,1762.7,1754.5,1754.5
003-SART-August2017-CZ,target correct,A-DC3,456571,458089,1783.2,1787.6,1786.5,1771.7,1765.5,1765.7,1778.3,1778.3,1784,1782.4,1767.7,1762.8,1771.5
003-SART-August2017-CZ,target correct,A-DC3,569217,570734,1769.4,1776.8,1782,1768.9,1759.2,1762.1,1768.5,1768.5,1777.6,1779.1,1760.6,1758.4,1767.8
003-SART-August2017-CZ,target correct,A-DC3,577558,579062,1684.9,1695.9,1696.2,1711.7,1687.3,1679.8,1679.8,1679.5,1679.9,1682.8,1700.3,1695.8,1695.8
003-SART-August2017-CZ,target correct,A-DC3,597413,598929,1714,1702.1,1693.5,1699.9,1708.5,1717.1,1717.1,1721.2,1724.5,1707.9,1713.8,1719.8,1719.8
003-SART-August2017-CZ,target correct,A-DC3,600783,602316,1749.5,1748.6,1745.3,1755.3,1755.7,1757.3,1725.7,1725.7,1723.4,1718.3,1718.9,1724.9,1724.9
003-SART-August2017-CZ,target correct,A-DC3,620484,622004,1805.1,1816.2,1823.7,1824.8,1787.7,1772,1765.9,1765.9,1774.3,1783.8,1788.2,1766.9,1766.9
003-SART-August2017-CZ,target correct,A-DC3,669366,670885,1781.8,1781.1,1789.1,1798.2,1799.1,1782.3,1778.6,1778.6,1785,1790.3,1800.6,1785.6,1785.6
003-SART-August2017-CZ,target correct,A-DC3,744608,746111,1785.2,1785.6,1791.5,1799.9,1803.6,1803.1,1803.1,1788.5,1787,1790.1,1796.8,1797.4,1797.4
003-SART-August2017-CZ,target correct,A-DC3,752834,754353,1852.7,1832.2,1835.8,1838.6,1843.5,1828.5,1831.2,1831.2,1833.7,1841.7,1850,1839.2,1833.7
003-SART-August2017-CZ,target correct,A-DC3,827910,829428,1803.8,1808,1816,1803.1,1799.8,1801,1808.9,1808.9,1810.1,1819.8,1800.5,1796.2,1796.2
003-SART-August2017-CZ,target correct,A-DC3,831279,832797,1804,1809.1,1810,1803.3,1785.5,1783.9,1791.3,1794.1,1807.8,1796.7,1781,1781,0
003-SART-August2017-CZ,target correct,A-DC3,899730,901234,1822.7,1831.2,1810.6,1805.2,1803.9,1813.7,1813.7,1824.9,1806.2,1803.8,1805.2,1814.3,1814.3
003-SART-August2017-CZ,target correct,A-DC3,916216,917748,1799.9,1808.3,1813.1,1823.8,1808.9,1802.9,1802.9,1806.1,1812.3,1816.3,1820.9,1821.2,1821.2
003-SART-August2017-CZ,target correct,A-DC3,942558,944076,1817.4,1822.2,1827.5,1827.2,1819.3,1821.3,1823.4,1823.4,1829.9,1834,1817.4,1823.4,1822.4
003-SART-August2017-CZ,target correct,A-DC3,945910,947411,1815.6,1819.8,1823.7,1808.6,1802.3,1806.1,1806.1,1813,1814.6,1819.8,1793.2,1797.4,1797.4
003-SART-August2017-CZ,target correct,A-DC3,973771,975274,1808.1,1806.9,1800.4,1798.1,1800.2,1794.4,1787.1,1787.1,1780.1,1795.9,1813,1812.5,1812.5
003-SART-August2017-CZ,target correct,A-DC3,993391,994909,1757.8,1763.5,1778.4,1780.9,1770.9,1761.4,1761.4,1763.6,1770.6,1777.3,1790.8,1772.5,1772.5
003-SART-August2017-CZ,target correct,A-DC3,1110993,1112509,1724.4,1726.6,1733.7,1731.6,1716.4,1716.3,1716.3,1718.4,1730.7,1738.9,1727.8,1714.2,1714.2
003-SART-August2017-CZ,target correct,A-DC3,1117565,1119084,1738,1739.4,1725.5,1716.5,1719.5,1729,1734.4,1734.4,1736.6,1722.8,1729.5,1723,1723
003-SART-August2017-CZ,target correct,A-DC3,1203935,1205437,1720.9,1729.8,1732.8,1736.9,1735.6,1721,1716.1,1716.1,1725.8,1733.7,1732.3,1719.6,1719.6
003-SART-August2017-CZ,target correct,A-DC3,1231780,1233314,1730.3,1736.1,1736,1742.9,1747.8,1724.7,1724.7,1729.6,1736.5,1738.3,1747.7,1734,1734
003-SART-August2017-CZ,target correct,A-DC3,1256286,1257805,1733.2,1746.3,1753,1744.3,1722,1728.5,1728.5,1724.8,1726,1733.7,1718.3,1715.6,1715.6
003-SART-August2017-CZ,target correct,A-DC3,1274339,1275874,1746.7,1751.5,1748.7,1751.8,1738.2,1739,1739,1737.8,1749.9,1755.4,1737.5,1731.4,1731.4
003-SART-August2017-CZ,target correct,A-DC3,1294193,1295710,1739.4,1723.3,1714.1,1716,1726,1737.2,1737.2,1730.8,1715.3,1710.3,1714.9,1718.9,1718.9
003-SART-August2017-CZ,target correct,A-DC3,1307355,1308873,1763.5,1766.7,1755.4,1752.5,1751.8,1755.7,1766.8,1766.8,1757.6,1749.1,1746,1759.5,1760.9
003-SART-August2017-CZ,target correct,A-DC3,1413795,1415313,1733.3,1742.6,1744.5,1722.9,1717.4,1718.9,1730.9,1740.4,1743.3,1756.7,1764.8,1764.8,0
003-SART-August2017-CZ,target correct,A-DC3,1420402,1421920,1730,1715.9,1721.2,1724.8,1724.9,1731.4,1731.4,1743,1744.4,1726.7,1721.7,1715.7,1715.7
003-SART-August2017-CZ,target correct,A-DC3,1443374,1444894,1714.6,1707.2,1707,1711.3,1714.5,1730.8,1730.8,1707.5,1701.1,1701.6,1707.7,1713,1713
003-SART-August2017-CZ,target correct,A-DC3,1458191,1459742,1695.9,1706.8,1713.1,1712.3,1720.1,1710.5,1700.7,1700.7,1701.3,1705.2,1708.2,1718.7,1719.5
003-SART-August2017-CZ,target correct,A-DC3,1513644,1515146,1725.3,1730.6,1728.5,1713.9,1713.2,1721,1721,1724.9,1730.8,1729.6,1714.2,1712.2,1712.2
003-SART-August2017-CZ,target correct,A-DC3,1554493,1556019,1723.1,1729.4,1707.3,1705.2,1713.5,1722.1,1722.1,1726.7,1719.3,1711.4,1712,1717.2,1717.2
003-SART-August2017-CZ,target correct,A-DC3,1570978,1572503,1713.1,1719,1724.4,1709.4,1700.8,1710.6,1722,1722,1721.4,1716.2,1706.2,1696.7,1696.7
003-SART-August2017-CZ,target correct,A-DC3,1608490,1610024,1734.6,1744.5,1746.2,1755,1745.9,1736.5,1736.5,1738.2,1744.2,1751.2,1741.2,1740.4,1740.4
003-SART-August2017-CZ,target correct,A-DC3,1690287,1691789,1692.5,1697.3,1678.9,1673.1,1676.2,1678.2,1678.2,1688.7,1692.7,1681.5,1670.2,1665.3,1665.3
003-SART-August2017-CZ,target correct,A-DC3,1762192,1763694,1707.8,1715.3,1698.8,1699.6,1696,1707.7,1713.7,1713.7,1716.3,1692.6,1691.2,1693.1,1693.1
003-SART-August2017-CZ,target correct,A-DC3,1804669,1806186,1716,1722.2,1720.6,1703.2,1699.3,1705.3,1705.3,1712.4,1717.1,1711.8,1705.3,1706.2,1706.2
003-SART-August2017-CZ,target correct,A-DC3,1821088,1822602,1680.7,1684.3,1696,1708.2,1686.7,1686.7,1685.5,1685.5,1696.1,1702.5,1707.4,1704.6,1704.6
003-SART-August2017-CZ,target correct,A-DC3,1848963,1850497,1748.5,1723.6,1725.1,1725,1730.5,1739.1,1741.2,1741.2,1720.3,1720.6,1720.9,1730.7,1733
003-SART-August2017-CZ,target correct,A-DC3,1897944,1899464,1710.8,1679.5,1680.3,1684.2,1697.7,1706.5,1694.9,1694.9,1686.3,1686.3,1693.3,1703.1,1703.1
003-SART-August2017-CZ,target correct,A-DC3,1922485,1923991,1747.1,1721,1718.2,1721.7,1729.5,1727.9,1713.1,1713.1,1717.6,1715.7,1725.5,1732.2,1732.2
003-SART-August2017-CZ,target correct,A-DC3,1956821,1958340,1702,1709.6,1715.3,1689.5,1690.8,1692,1692,1706.2,1705,1715.3,1697.9,1700.8,1700.8
003-SART-August2017-CZ,target correct,A-DC3,1971617,1973137,1644.8,1645.9,1655.5,1655.6,1662.6,1638.4,1638.4,1641.3,1641.3,1650.7,1657,1661.2,1661.2
003-SART-August2017-CZ,target correct,A-DC3,1993006,1994526,1711.2,1710.3,1716.4,1721.9,1717.9,1706.1,1707.3,1707.3,1710.5,1710.3,1718.3,1697.9,1693.5
003-SART-August2017-CZ,target correct,A-DC3,2024104,2025605,1634.1,1643.1,1649.7,1632.2,1630,1634.3,1640.9,1640.9,1651.7,1658.9,1639.9,1630.3,1630.3
003-SART-August2017-CZ,target incorrect,A-DC3,335566,337086,1751.7,1727.7,1728.1,1735.7,1741.8,1747.7,1747.7,1746.5,1717.4,1792.2,1793.3,1794.6,1794.6
003-SART-August2017-CZ,target incorrect,A-DC3,546044,547545,1777,1771.9,1781.8,1788.2,1776.7,1767,1772.1,1772.1,1775.3,1767,1877.7,1852.1,1852.1
003-SART-August2017-CZ,target incorrect,A-DC3,572573,574105,1754.8,1759.2,1760.8,1733.5,1729.7,1734,1734,1738.4,1756.4,1759.7,1742.2,1743.8,1743.8
003-SART-August2017-CZ,target incorrect,A-DC3,1374271,1375773,1739.8,1741.2,1728.2,1721.9,1731.3,1733.6,1733.6,1741.1,1721.3,1802.1,1774.8,1773.2,1773.2
003-SART-August2017-CZ,target incorrect,A-DC3,1644558,1646076,1733.9,1725,1716.2,1714.7,1722.3,1728.6,1734.6,1734.6,1697.6,1791.3,1794.7,1789.1,1789.1
003-SART-August2017-CZ,target correct,A-DC4,62043,63562,2602.8,2585.5,2584.7,2595.7,2608.1001,2622.5,2600.6001,2600.6001,2587.2,2579.8,2602.1001,2608.3,2608.3
003-SART-August2017-CZ,target correct,A-DC4,83350,84882,2598.1001,2611.7,2625.8,2603.8,2590.6001,2587.8999,2587.8999,2601.2,2614,2628,2593.8999,2589,2589
003-SART-August2017-CZ,target correct,A-DC4,96731,98247,2654.1001,2648.7,2664.6001,2669.3,2664,2645.2,2645.2,2639.5,2647.8999,2653.2,2667.3,2633.6001,2633.6001
003-SART-August2017-CZ,target correct,A-DC4,100214,101733,2574.5,2584.2,2585.3,2599.1001,2562.2,2560.6001,2560.6001,2565.5,2580.6001,2589.8,2599.5,2564.6001,2564.6001
003-SART-August2017-CZ,target correct,A-DC4,108473,110007,2594.7,2604.2,2615.6001,2580.8,2566.8999,2566.7,2577.2,2577.2,2587,2584.6001,2561.1001,2565.8999,2565.8999
003-SART-August2017-CZ,target correct,A-DC4,167164,168683,2576.8999,2575.3,2588.2,2596,2609.3,2580.3,2575.8999,2575.8999,2571,2581.8,2602,2599.3999,2599.3999
003-SART-August2017-CZ,target correct,A-DC4,209824,211342,2639,2644.8999,2623.5,2602.6001,2602.6001,2608.7,2608.7,2628.3,2637.5,2602,2585.3999,2588.3,2588.3
003-SART-August2017-CZ,target correct,A-DC4,240989,242508,2604.3999,2611.3999,2626.3,2632.2,2640.5,2604.5,2604.5,2592.1001,2600.1001,2603,2606.6001,2620.3,2620.3
003-SART-August2017-CZ,target correct,A-DC4,249198,250699,2575.1001,2589.7,2588.7,2551.7,2553.8,2554.5,2554.5,2563.1001,2581.8,2590.2,2552,2541,2541
003-SART-August2017-CZ,target correct,A-DC4,409275,410795,2577.2,2592.3,2602.3,2613.6001,2583.2,2566.8999,2574.8999,2574.8999,2581.8999,2598.5,2610.8,2589.6001,2589.6001
003-SART-August2017-CZ,target correct,A-DC4,456571,458089,2637.7,2650.1001,2658,2611.3999,2610.2,2617.5,2623.8,2623.8,2634.8999,2644.1001,2605.2,2588.5,2599.5
003-SART-August2017-CZ,target correct,A-DC4,569217,570734,2595.3999,2611.1001,2630.7,2593.8,2590.1001,2589.3,2599.5,2599.5,2614.5,2621.8999,2589.3,2586.6001,2593.5
003-SART-August2017-CZ,target correct,A-DC4,577558,579062,2489.1001,2497.8999,2510.3,2531.8999,2487.2,2465.8,2465.8,2470.8999,2470.3999,2494,2510.7,2500.3,2500.3
003-SART-August2017-CZ,target correct,A-DC4,597413,598929,2558.3999,2540.3999,2528.8999,2532.8999,2535.8999,2554.6001,2554.6001,2564.2,2559.8,2539.8,2536.6001,2553.1001,2553.1001
003-SART-August2017-CZ,target correct,A-DC4,600783,602316,2603.3999,2591.8999,2593.7,2594.8999,2597.7,2599.5,2561.5,2561.5,2547.3999,2549.2,2553.7,2560.8999,2560.8999
003-SART-August2017-CZ,target correct,A-DC4,620484,622004,2682.8,2710.7,2720.7,2720.3999,2681,2657.1001,2652.3,2652.3,2656,2660.6001,2668.7,2636,2636
003-SART-August2017-CZ,target correct,A-DC4,669366,670885,2645.3999,2650.3,2656.3,2671,2673.2,2643.8,2642.5,2642.5,2646.8999,2658,2668.2,2650.8999,2650.8999
003-SART-August2017-CZ,target correct,A-DC4,744608,746111,2634.8,2632.5,2645.2,2645.3,2657.3999,2662.3,2662.3,2625.6001,2628.7,2635,2639.5,2655,2655
003-SART-August2017-CZ,target correct,A-DC4,752834,754353,2710.5,2696.1001,2700,2712.8,2715.1001,2690.8999,2697,2697,2698.7,2710.8,2723,2704.2,2694.3999
003-SART-August2017-CZ,target correct,A-DC4,827910,829428,2643.5,2649.2,2672.5,2649.5,2641.6001,2644.2,2652.2,2652.2,2668.6001,2678.5,2654,2636.8,2636.8
003-SART-August2017-CZ,target correct,A-DC4,831279,832797,2652.3999,2660.8,2668.1001,2665.1001,2645.3999,2636.2,2639.8999,2660.7,2666.2,2647.5,2631.7,2631.7,0
003-SART-August2017-CZ,target correct,A-DC4,899730,901234,2678.7,2687.2,2652.8999,2647.7,2647.8999,2657.3999,2657.3999,2672.8999,2648.8,2633.8999,2641,2647.6001,2647.6001
003-SART-August2017-CZ,target correct,A-DC4,916216,917748,2667.6001,2679.1001,2685.2,2708.2,2684.3,2674.3,2674.3,2673.8999,2675.8,2698.3999,2709.8,2705.2,2705.2
003-SART-August2017-CZ,target correct,A-DC4,942558,944076,2678.2,2689.1001,2701.1001,2681.5,2677.1001,2678.6001,2694,2694,2697.8,2712.8,2680.6001,2675.5,2680
003-SART-August2017-CZ,target correct,A-DC4,945910,947411,2666.6001,2680.7,2685.6001,2661,2654.7,2651.6001,2651.6001,2659.3999,2674.7,2675.5,2646.1001,2643.6001,2643.6001
003-SART-August2017-CZ,target correct,A-DC4,973771,975274,2668.1001,2665.7,2663.5,2666.8999,2676.1001,2648.8,2637.8,2637.8,2633.3999,2655.3,2673.1001,2675.5,2675.5
003-SART-August2017-CZ,target correct,A-DC4,993391,994909,2601.3999,2610.2,2625,2639.6001,2616.5,2604.7,2604.7,2611.6001,2617.8,2627.5,2651.8999,2626.5,2626.5
003-SART-August2017-CZ,target correct,A-DC4,1110993,1112509,2556.5,2565.7,2573.3999,2557.6001,2543.1001,2550.2,2550.2,2551.2,2558.7,2571.7,2555.3,2540.3999,2540.3999
003-SART-August2017-CZ,target correct,A-DC4,1117565,1119084,2584.3999,2591.7,2557,2551.5,2550.3,2561.5,2576.3999,2576.3999,2577.8,2557.5,2558.1001,2559.8999,2559.8999
003-SART-August2017-CZ,target correct,A-DC4,1203935,1205437,2558.2,2555.8,2566.7,2567.1001,2561.8999,2549,2545.3,2545.3,2556.2,2563.7,2569.3999,2547.5,2547.5
003-SART-August2017-CZ,target correct,A-DC4,1231780,1233314,2555.8999,2565,2575,2591,2585.7,2570.5,2570.5,2572.2,2574.2,2587.6001,2588.3,2565.1001,2565.1001
003-SART-August2017-CZ,target correct,A-DC4,1256286,1257805,2560.7,2578.5,2589.1001,2572.8,2545,2546.8,2546.8,2542.8999,2553.2,2566,2538.2,2532.2,2532.2
003-SART-August2017-CZ,target correct,A-DC4,1274339,1275874,2596,2604.6001,2610.2,2599.7,2583.8,2585.3999,2585.3999,2585,2602.1001,2606.8999,2583.8999,2571.7,2571.7
003-SART-August2017-CZ,target correct,A-DC4,1294193,1295710,2577.8,2549.7,2541,2543.8,2552.8999,2564.8999,2564.8999,2562.8999,2535.6001,2528.7,2537.3,2543.5,2543.5
003-SART-August2017-CZ,target correct,A-DC4,1307355,1308873,2609,2616,2594.3,2593.6001,2598.1001,2606.1001,2617.3999,2617.3999,2602.8999,2590.3,2594,2596.3999,2603.1001
003-SART-August2017-CZ,target correct,A-DC4,1413795,1415313,2580.1001,2588.7,2604.7,2565,2555.7,2550.8,2563.6001,2577.8999,2594.7,2605,2616.8,2616.8,0
003-SART-August2017-CZ,target correct,A-DC4,1420402,1421920,2566.6001,2539.8,2543,2543.2,2552.3999,2556.6001,2556.6001,2569.3999,2574.8,2541.1001,2537.3999,2534.3999,2534.3999
003-SART-August2017-CZ,target correct,A-DC4,1443374,1444894,2544.2,2538.7,2536.8999,2539.2,2553.5,2563,2563,2535.7,2528.2,2526.3,2531.6001,2542.8,2542.8
003-SART-August2017-CZ,target correct,A-DC4,1458191,1459742,2533,2528.7,2542.1001,2552.2,2570.2,2545.5,2528,2528,2528.7,2534.2,2547.8,2558.3999,2558.6001
003-SART-August2017-CZ,target correct,A-DC4,1513644,1515146,2550.1001,2557.8,2553.2,2532.1001,2531.1001,2533.8,2533.8,2551.3999,2556.8999,2556.8,2530.5,2525.2,2525.2
003-SART-August2017-CZ,target correct,A-DC4,1554493,1556019,2539.3999,2546.7,2524.1001,2525,2530.2,2538.3,2538.3,2546.5,2538.5,2535.7,2527.3999,2538.6001,2538.6001
003-SART-August2017-CZ,target correct,A-DC4,1570978,1572503,2552.5,2558.8999,2559.2,2541.7,2541.1001,2543.5,2555.2,2555.2,2560.8999,2551.7,2530.6001,2531.8,2531.8
003-SART-August2017-CZ,target correct,A-DC4,1608490,1610024,2568.3999,2567.6001,2584.1001,2598,2575.3,2572.5,2572.5,2570,2584.6001,2593.3,2569.6001,2564.2,2564.2
003-SART-August2017-CZ,target correct,A-DC4,1690287,1691789,2495.7,2513.1001,2482.1001,2476.2,2484.3999,2488.1001,2488.1001,2497.5,2513.8999,2499.7,2488,2481.2,2481.2
003-SART-August2017-CZ,target correct,A-DC4,1762192,1763694,2531.1001,2535.8999,2515.1001,2513.2,2514.3,2522.3,2536.1001,2536.1001,2533.7,2509,2498.6001,2498.6001,2498.6001
003-SART-August2017-CZ,target correct,A-DC4,1804669,1806186,2528.2,2540,2526.5,2500.6001,2510.5,2517.6001,2517.6001,2526.3,2544,2527.5,2511.7,2511.1001,2511.1001
003-SART-August2017-CZ,target correct,A-DC4,1821088,1822602,2474.5,2479.3999,2489.2,2509.3999,2482.1001,2485.3,2487.8999,2487.8999,2497.3,2510.3999,2523.3,2519.8999,2519.8999
003-SART-August2017-CZ,target correct,A-DC4,1848963,1850497,2541.8999,2516.7,2511.7,2509.8,2520.6001,2532.8999,2535.3,2535.3,2510.2,2512.3,2520.7,2524.8,2534.8999
003-SART-August2017-CZ,target correct,A-DC4,1897944,1899464,2502.6001,2476.1001,2477.8999,2481.3999,2491.3999,2504.3999,2489.5,2489.5,2489.3,2492.8999,2496.2,2503.5,2503.5
003-SART-August2017-CZ,target correct,A-DC4,1922485,1923991,2551.8,2532.8,2524.3,2523.8,2536.6001,2540.1001,2515.8999,2515.8999,2513.2,2518.6001,2526.6001,2542.8999,2542.8999
003-SART-August2017-CZ,target correct,A-DC4,1956821,1958340,2505.2,2523.2,2526.1001,2500.1001,2490.7,2497.2,2497.2,2506.3,2513.7,2529.3,2500.5,2501.6001,2501.6001
003-SART-August2017-CZ,target correct,A-DC4,1971617,1973137,2418.7,2422.3,2439.5,2446.6001,2447.7,2426.8999,2426.8999,2427.8,2434,2441.6001,2452.7,2468.2,2468.2
003-SART-August2017-CZ,target correct,A-DC4,1993006,1994526,2525.3999,2530.1001,2531.8999,2543.6001,2533.8999,2519.1001,2514.1001,2514.1001,2522.2,2523.3999,2530,2497.5,2493.8999
003-SART-August2017-CZ,target correct,A-DC4,2024104,2025605,2424.1001,2432.3999,2440.8,2420.7,2423.6001,2428.8,2438.3999,2438.3999,2444.6001,2466.3,2433.5,2425.5,2425.5
003-SART-August2017-CZ,target incorrect,A-DC4,335566,337086,2587.1001,2544.6001,2545,2554.1001,2563.3999,2581,2581,2574.8999,2566.7,2690.3,2664.8999,2668.3,2668.3
003-SART-August2017-CZ,target incorrect,A-DC4,546044,547545,2619.3,2624.2,2634.3,2648.5,2631.8999,2612,2617.8,2617.8,2623.5,2631.3999,2776.3999,2735.7,2735.7
003-SART-August2017-CZ,target incorrect,A-DC4,572573,574105,2568.6001,2583.5,2582.8,2544.3999,2540.2,2539.3,2539.3,2556,2588.3999,2583.3,2557.8,2570.7,2570.7
003-SART-August2017-CZ,target incorrect,A-DC4,1374271,1375773,2562.7,2576.6001,2550,2549.3,2554.7,2559.5,2559.5,2573.7,2545.3999,2646,2631.1001,2624.7,2624.7
003-SART-August2017-CZ,target incorrect,A-DC4,1644558,1646076,2558.7,2548.7,2537.7,2537,2545.5,2559.8,2560.7,2560.7,2508.5,2656.2,2648.8,2632.8999,2632.8999
